epoch,lr-Adam,step,train_loss_epoch,train_loss_step,train_mae_delta,val_loss,val_mae_delta
,0.001,0,,,,,
0,,99,,2.9174206256866455,,,
0,,199,,2.71960711479187,,,
0,,299,,2.573038339614868,,,
0,,399,,2.5081746578216553,,,
0,,499,,2.125309944152832,,,
0,,599,,2.080451488494873,,,
0,,699,,2.4802935123443604,,,
0,,799,,1.450217843055725,,,
0,,899,,1.5954158306121826,,,
0,,999,,1.3573516607284546,,,
0,,1099,,1.401348352432251,,,
0,,1199,,1.5182973146438599,,,
0,,1299,,1.2542210817337036,,,
0,,1399,,1.0757191181182861,,,
0,,1499,,1.4031834602355957,,,
0,,1599,,1.1619361639022827,,,
0,,1699,,1.5608843564987183,,,
0,,1799,,1.3593579530715942,,,
0,,1899,,1.5065534114837646,,,
0,,1953,,,,1.205069899559021,1.205069899559021
0,,1953,1.8781161308288574,,1.8781161308288574,,
,0.001,1954,,,,,
1,,1999,,0.9913455247879028,,,
1,,2099,,1.5126571655273438,,,
1,,2199,,0.9631466865539551,,,
1,,2299,,1.261778712272644,,,
1,,2399,,0.9981027245521545,,,
1,,2499,,1.1298468112945557,,,
1,,2599,,0.9321272373199463,,,
1,,2699,,1.1918139457702637,,,
1,,2799,,1.04435396194458,,,
1,,2899,,1.2002370357513428,,,
1,,2999,,1.128515601158142,,,
1,,3099,,0.7093909382820129,,,
1,,3199,,0.7847976684570312,,,
1,,3299,,0.9191153645515442,,,
1,,3399,,0.915717601776123,,,
1,,3499,,0.9152789115905762,,,
1,,3599,,9.247435569763184,,,
1,,3699,,0.7016723155975342,,,
1,,3799,,1.1374329328536987,,,
1,,3899,,0.5980207324028015,,,
1,,3907,,,,0.9765145778656006,0.9765145778656006
1,,3907,1.0499643087387085,,1.0499640703201294,,
,0.001,3908,,,,,
2,,3999,,0.8315401077270508,,,
2,,4099,,0.9715366959571838,,,
2,,4199,,1.1998833417892456,,,
2,,4299,,0.767362654209137,,,
2,,4399,,1.0527033805847168,,,
2,,4499,,1.046524167060852,,,
2,,4599,,0.7698900699615479,,,
2,,4699,,0.8581610321998596,,,
2,,4799,,0.5158085227012634,,,
2,,4899,,0.8639127016067505,,,
2,,4999,,0.9675515294075012,,,
2,,5099,,0.6482819318771362,,,
2,,5199,,0.7344843149185181,,,
2,,5299,,0.862075686454773,,,
2,,5399,,0.6829675436019897,,,
2,,5499,,0.8674288988113403,,,
2,,5599,,0.5963461399078369,,,
2,,5699,,0.6119310855865479,,,
2,,5799,,0.5848474502563477,,,
2,,5861,,,,0.8678491711616516,0.8678491711616516
2,,5861,0.8969211578369141,,0.8969211578369141,,
,0.001,5862,,,,,
3,,5899,,0.8471295237541199,,,
3,,5999,,0.7254124283790588,,,
3,,6099,,0.7410226464271545,,,
3,,6199,,0.6111879348754883,,,
3,,6299,,0.8443132638931274,,,
3,,6399,,0.8278211355209351,,,
3,,6499,,0.8434662222862244,,,
3,,6599,,0.570185124874115,,,
3,,6699,,0.5275695323944092,,,
3,,6799,,0.6228388547897339,,,
3,,6899,,0.759466826915741,,,
3,,6999,,0.7900888323783875,,,
3,,7099,,0.8230401873588562,,,
3,,7199,,0.6100310683250427,,,
3,,7299,,0.49227869510650635,,,
3,,7399,,0.49845007061958313,,,
3,,7499,,0.8882121443748474,,,
3,,7599,,0.5944879055023193,,,
3,,7699,,0.5884514451026917,,,
3,,7799,,0.6762094497680664,,,
3,,7815,,,,0.7975503206253052,0.79755038022995
3,,7815,0.8105801939964294,,0.8105801939964294,,
,0.001,7816,,,,,
4,,7899,,0.6123700141906738,,,
4,,7999,,0.7656082510948181,,,
4,,8099,,0.6755828261375427,,,
4,,8199,,0.7712987661361694,,,
4,,8299,,0.6610379219055176,,,
4,,8399,,0.9152868390083313,,,
4,,8499,,0.6842256784439087,,,
4,,8599,,0.7021034955978394,,,
4,,8699,,0.6306991577148438,,,
4,,8799,,0.7798585891723633,,,
4,,8899,,0.7190620303153992,,,
4,,8999,,0.5770578980445862,,,
4,,9099,,0.5913403034210205,,,
4,,9199,,0.3974909484386444,,,
4,,9299,,0.775525689125061,,,
4,,9399,,0.6710653901100159,,,
4,,9499,,0.7334123849868774,,,
4,,9599,,0.6106448173522949,,,
4,,9699,,0.743481457233429,,,
4,,9769,,,,0.7526437044143677,0.7526437044143677
4,,9769,0.7537051439285278,,0.7537051439285278,,
,0.001,9770,,,,,
5,,9799,,0.8456954956054688,,,
5,,9899,,0.8186383247375488,,,
5,,9999,,0.7054645419120789,,,
5,,10099,,0.7167229056358337,,,
5,,10199,,0.8017093539237976,,,
5,,10299,,0.6581127643585205,,,
5,,10399,,0.6293132901191711,,,
