epoch,lr-Adam,step,train_loss_epoch,train_loss_step,train_mae_delta,val_loss,val_mae_delta
29,,57199,,0.7698764204978943,,,
29,,57299,,0.7418625950813293,,,
29,,57399,,0.7143625617027283,,,
29,,57499,,0.6123529076576233,,,
29,,57599,,0.6332022547721863,,,
29,,57699,,0.7764016389846802,,,
29,,57799,,0.7416712045669556,,,
29,,57899,,0.7064788937568665,,,
29,,57999,,0.7286636233329773,,,
29,,58099,,0.6237120032310486,,,
29,,58199,,0.7052169442176819,,,
29,,58299,,0.9534519910812378,,,
29,,58399,,0.8207035064697266,,,
29,,58499,,0.7835459113121033,,,
29,,58599,,0.5593423843383789,,,
29,,58619,,,,0.813622236251831,0.813622236251831
29,,58619,0.7950069308280945,,0.7950069308280945,,
,0.001,58620,,,,,
30,,58699,,0.5506580471992493,,,
30,,58799,,0.5935280919075012,,,
30,,58899,,0.6999931335449219,,,
30,,58999,,0.9239855408668518,,,
30,,59099,,0.5246394276618958,,,
30,,59199,,0.6369527578353882,,,
30,,59299,,0.793636679649353,,,
30,,59399,,0.7332848310470581,,,
30,,59499,,0.7540485858917236,,,
30,,59599,,0.42006391286849976,,,
30,,59699,,0.8676307201385498,,,
30,,59799,,0.6044846773147583,,,
30,,59899,,0.7335993051528931,,,
30,,59999,,0.717103123664856,,,
30,,60099,,0.7212048172950745,,,
30,,60199,,0.9345843195915222,,,
30,,60299,,0.895311713218689,,,
30,,60399,,1.6932704448699951,,,
30,,60499,,0.6600096821784973,,,
30,,60573,,,,0.8287914395332336,0.8287914395332336
30,,60573,0.7826700210571289,,0.7826700210571289,,
,0.001,60574,,,,,
31,,60599,,0.7726759910583496,,,
31,,60699,,0.5024221539497375,,,
31,,60799,,0.7537587285041809,,,
31,,60899,,0.6402354836463928,,,
31,,60999,,0.5820313692092896,,,
31,,61099,,0.7529662847518921,,,
31,,61199,,0.7760215997695923,,,
31,,61299,,1.0926843881607056,,,
31,,61399,,0.6803556084632874,,,
31,,61499,,0.7006858587265015,,,
31,,61599,,0.5199171304702759,,,
31,,61699,,0.691748321056366,,,
31,,61799,,0.7663483023643494,,,
31,,61899,,0.6335302591323853,,,
31,,61999,,1.0828826427459717,,,
31,,62099,,0.8217971324920654,,,
31,,62199,,0.4179046154022217,,,
31,,62299,,0.6585641503334045,,,
31,,62399,,0.5621206164360046,,,
31,,62499,,1.0308932065963745,,,
31,,62527,,,,0.8852722644805908,0.8852722644805908
31,,62527,0.7689557075500488,,0.7689557671546936,,
,0.001,62528,,,,,
32,,62599,,0.8999574780464172,,,
