epoch,lr-Adam,step,train_loss_epoch,train_loss_step,train_mae_delta,val_loss,val_mae_delta
,0.001,0,,,,,
0,,99,,2.802070379257202,,,
0,,199,,2.7657575607299805,,,
0,,299,,2.332629442214966,,,
0,,399,,2.710747718811035,,,
0,,499,,2.2461490631103516,,,
0,,599,,2.0970845222473145,,,
0,,699,,2.0364904403686523,,,
0,,799,,2.0022850036621094,,,
0,,899,,2.0029985904693604,,,
0,,999,,1.4144912958145142,,,
0,,1099,,1.3312402963638306,,,
0,,1199,,1.6129179000854492,,,
0,,1299,,1.591888427734375,,,
0,,1399,,1.7750558853149414,,,
0,,1499,,1.3319299221038818,,,
0,,1599,,1.3148747682571411,,,
0,,1699,,1.3469793796539307,,,
0,,1799,,1.3400590419769287,,,
0,,1899,,1.145137906074524,,,
0,,1953,,,,1.328647494316101,1.328647494316101
0,,1953,1.9802180528640747,,1.9802180528640747,,
,0.001,1954,,,,,
1,,1999,,1.4980533123016357,,,
1,,2099,,1.341374158859253,,,
1,,2199,,1.0936774015426636,,,
1,,2299,,1.0973501205444336,,,
1,,2399,,1.2236278057098389,,,
1,,2499,,1.0706710815429688,,,
1,,2599,,0.9923019409179688,,,
1,,2699,,1.067076325416565,,,
1,,2799,,1.1505939960479736,,,
1,,2899,,0.9629809260368347,,,
1,,2999,,0.9949015974998474,,,
1,,3099,,1.242295503616333,,,
1,,3199,,1.6361708641052246,,,
1,,3299,,0.8857332468032837,,,
1,,3399,,0.9545075297355652,,,
1,,3499,,1.1915192604064941,,,
1,,3599,,1.1519079208374023,,,
1,,3699,,1.1956870555877686,,,
1,,3799,,1.2064179182052612,,,
1,,3899,,1.0461773872375488,,,
1,,3907,,,,1.0938972234725952,1.0938972234725952
1,,3907,1.1668965816497803,,1.1668965816497803,,
,0.001,3908,,,,,
2,,3999,,1.2030645608901978,,,
2,,4099,,1.036899447441101,,,
2,,4199,,0.8693198561668396,,,
2,,4299,,1.3866935968399048,,,
2,,4399,,0.8921937942504883,,,
2,,4499,,1.110471248626709,,,
2,,4599,,0.915063202381134,,,
2,,4699,,1.1567482948303223,,,
2,,4799,,0.7884384393692017,,,
2,,4899,,0.7804157733917236,,,
2,,4999,,0.9234304428100586,,,
2,,5099,,1.9302215576171875,,,
2,,5199,,0.8465731739997864,,,
2,,5299,,1.1253374814987183,,,
2,,5399,,0.9292898774147034,,,
2,,5499,,0.7256354689598083,,,
2,,5599,,0.823593258857727,,,
2,,5699,,0.8936896920204163,,,
2,,5799,,1.2713865041732788,,,
2,,5861,,,,0.9788270592689514,0.9788270592689514
2,,5861,1.0120559930801392,,1.0120559930801392,,
,0.001,5862,,,,,
3,,5899,,0.7672921419143677,,,
3,,5999,,1.018519639968872,,,
3,,6099,,0.7219268679618835,,,
3,,6199,,0.8729491233825684,,,
3,,6299,,0.7247074842453003,,,
3,,6399,,1.026789903640747,,,
3,,6499,,0.9130426645278931,,,
3,,6599,,1.9495868682861328,,,
3,,6699,,0.7605810761451721,,,
3,,6799,,0.8841055631637573,,,
3,,6899,,0.9158560037612915,,,
3,,6999,,0.8669956922531128,,,
3,,7099,,0.7635688185691833,,,
3,,7199,,1.1009596586227417,,,
3,,7299,,0.6911927461624146,,,
3,,7399,,0.6869732141494751,,,
3,,7499,,0.7706167697906494,,,
3,,7599,,1.0790226459503174,,,
3,,7699,,0.5946868658065796,,,
3,,7799,,0.7933943867683411,,,
3,,7815,,,,0.9147445559501648,0.9147445559501648
3,,7815,0.9256908893585205,,0.9256909489631653,,
