epoch,lr-Adam,step,train_loss_epoch,train_loss_step,train_mae_delta,val_loss,val_mae_delta
,0.001,0,,,,,
0,,99,,2.7256603240966797,,,
0,,199,,3.4190781116485596,,,
0,,299,,3.474350690841675,,,
0,,399,,2.7494192123413086,,,
0,,499,,2.840928077697754,,,
0,,599,,2.669098138809204,,,
0,,699,,6.997134208679199,,,
0,,799,,2.854130506515503,,,
0,,899,,3.8583412170410156,,,
0,,999,,2.6643192768096924,,,
0,,1099,,2.6548564434051514,,,
0,,1199,,3.2606921195983887,,,
0,,1299,,3.906503200531006,,,
0,,1399,,2.872985363006592,,,
0,,1499,,3.0694799423217773,,,
0,,1599,,2.625006675720215,,,
0,,1699,,3.2262613773345947,,,
0,,1799,,2.2216761112213135,,,
0,,1899,,3.131345510482788,,,
0,,1953,,,,2.800032138824463,2.800032138824463
0,,1953,2.990277051925659,,2.99027681350708,,
,0.001,1954,,,,,
1,,1999,,2.5053837299346924,,,
1,,2099,,3.5373716354370117,,,
1,,2199,,2.4855892658233643,,,
1,,2299,,2.6902365684509277,,,
1,,2399,,2.4304628372192383,,,
1,,2499,,2.761052131652832,,,
1,,2599,,2.477789878845215,,,
1,,2699,,2.674516439437866,,,
1,,2799,,2.6146440505981445,,,
1,,2899,,2.829258918762207,,,
1,,2999,,2.5940041542053223,,,
1,,3099,,2.5467162132263184,,,
1,,3199,,2.7556614875793457,,,
1,,3299,,2.353740930557251,,,
1,,3399,,2.7485768795013428,,,
1,,3499,,2.906586170196533,,,
1,,3599,,2.1221489906311035,,,
1,,3699,,2.4984376430511475,,,
1,,3799,,2.646440267562866,,,
1,,3899,,2.529280185699463,,,
1,,3907,,,,2.506908416748047,2.506908416748047
1,,3907,2.621363401412964,,2.621363401412964,,
,0.001,3908,,,,,
2,,3999,,2.6308796405792236,,,
2,,4099,,2.528311252593994,,,
2,,4199,,2.778995990753174,,,
2,,4299,,2.3061716556549072,,,
2,,4399,,2.3952250480651855,,,
2,,4499,,2.4455833435058594,,,
2,,4599,,2.9187161922454834,,,
2,,4699,,2.308912515640259,,,
2,,4799,,2.0966055393218994,,,
2,,4899,,2.09926438331604,,,
2,,4999,,2.246878147125244,,,
2,,5099,,2.4928486347198486,,,
2,,5199,,2.0372235774993896,,,
2,,5299,,2.0592143535614014,,,
2,,5399,,2.411221981048584,,,
2,,5499,,1.7834405899047852,,,
2,,5599,,2.2421605587005615,,,
2,,5699,,2.788048267364502,,,
2,,5799,,1.6410852670669556,,,
2,,5861,,,,2.2814993858337402,2.2814993858337402
2,,5861,2.377525806427002,,2.377525806427002,,
,0.001,5862,,,,,
3,,5899,,1.9844117164611816,,,
3,,5999,,2.2628471851348877,,,
3,,6099,,2.041259288787842,,,
3,,6199,,2.3206160068511963,,,
3,,6299,,1.9191149473190308,,,
3,,6399,,2.180718421936035,,,
3,,6499,,2.3275840282440186,,,
3,,6599,,2.0829925537109375,,,
3,,6699,,2.1052770614624023,,,
3,,6799,,1.9086894989013672,,,
3,,6899,,2.0932111740112305,,,
3,,6999,,2.407512664794922,,,
3,,7099,,1.8053205013275146,,,
3,,7199,,1.996253252029419,,,
3,,7299,,1.7260278463363647,,,
3,,7399,,1.8387984037399292,,,
3,,7499,,1.9934200048446655,,,
3,,7599,,2.1994056701660156,,,
3,,7699,,2.213132381439209,,,
3,,7799,,1.3892359733581543,,,
3,,7815,,,,2.1019773483276367,2.1019773483276367
3,,7815,2.176999568939209,,2.176999568939209,,
,0.001,7816,,,,,
4,,7899,,2.007160186767578,,,
4,,7999,,2.3391687870025635,,,
4,,8099,,1.922460675239563,,,
4,,8199,,1.9970639944076538,,,
4,,8299,,2.3079936504364014,,,
4,,8399,,2.0862927436828613,,,
4,,8499,,1.5820162296295166,,,
4,,8599,,1.9619841575622559,,,
4,,8699,,1.8268461227416992,,,
4,,8799,,1.8114064931869507,,,
4,,8899,,1.9075918197631836,,,
4,,8999,,2.149311065673828,,,
4,,9099,,1.9124541282653809,,,
4,,9199,,2.3772547245025635,,,
4,,9299,,1.6747286319732666,,,
4,,9399,,1.7966803312301636,,,
4,,9499,,2.145612955093384,,,
4,,9599,,2.3381927013397217,,,
4,,9699,,1.8203315734863281,,,
4,,9769,,,,1.9197826385498047,1.9197826385498047
4,,9769,1.994593858718872,,1.994593858718872,,
,0.001,9770,,,,,
5,,9799,,2.362879753112793,,,
5,,9899,,1.8009239435195923,,,
5,,9999,,2.1103968620300293,,,
5,,10099,,1.5212889909744263,,,
5,,10199,,2.110245704650879,,,
5,,10299,,1.9150274991989136,,,
5,,10399,,2.07790470123291,,,
5,,10499,,2.0773251056671143,,,
5,,10599,,1.6761428117752075,,,
5,,10699,,1.6025726795196533,,,
5,,10799,,1.8698021173477173,,,
5,,10899,,1.7046846151351929,,,
5,,10999,,1.693991780281067,,,
5,,11099,,1.5405796766281128,,,
5,,11199,,1.7977339029312134,,,
5,,11299,,1.74919855594635,,,
5,,11399,,1.8636316061019897,,,
5,,11499,,1.6762419939041138,,,
5,,11599,,1.7303786277770996,,,
5,,11699,,1.3882824182510376,,,
5,,11723,,,,1.7697105407714844,1.7697104215621948
5,,11723,1.8281062841415405,,1.82810640335083,,
,0.001,11724,,,,,
6,,11799,,1.5550190210342407,,,
6,,11899,,1.681725263595581,,,
6,,11999,,1.4314541816711426,,,
6,,12099,,1.55509352684021,,,
6,,12199,,1.932186245918274,,,
6,,12299,,1.6464996337890625,,,
6,,12399,,1.695649266242981,,,
6,,12499,,8.749122619628906,,,
6,,12599,,2.0460617542266846,,,
6,,12699,,1.3592606782913208,,,
6,,12799,,1.2254610061645508,,,
6,,12899,,1.7339047193527222,,,
6,,12999,,1.3683615922927856,,,
6,,13099,,1.3772943019866943,,,
6,,13199,,1.4889349937438965,,,
6,,13299,,1.5235804319381714,,,
6,,13399,,1.5041732788085938,,,
6,,13499,,1.9837801456451416,,,
6,,13599,,1.6447155475616455,,,
6,,13677,,,,1.6406745910644531,1.6406745910644531
6,,13677,1.688102126121521,,1.6881022453308105,,
,0.001,13678,,,,,
7,,13699,,1.5896339416503906,,,
7,,13799,,1.4236791133880615,,,
7,,13899,,1.4552875757217407,,,
7,,13999,,1.614373803138733,,,
7,,14099,,1.5958958864212036,,,
7,,14199,,1.537788987159729,,,
7,,14299,,1.4370677471160889,,,
7,,14399,,1.2772784233093262,,,
7,,14499,,1.8298461437225342,,,
7,,14599,,1.6304394006729126,,,
7,,14699,,1.4557859897613525,,,
7,,14799,,1.4916718006134033,,,
7,,14899,,1.5719157457351685,,,
7,,14999,,1.1496297121047974,,,
7,,15099,,1.7499598264694214,,,
7,,15199,,1.1763774156570435,,,
7,,15299,,1.2665927410125732,,,
7,,15399,,1.1652779579162598,,,
7,,15499,,1.6560955047607422,,,
7,,15599,,1.424513578414917,,,
7,,15631,,,,1.5405597686767578,1.5405597686767578
7,,15631,1.5744332075119019,,1.5744333267211914,,
,0.001,15632,,,,,
8,,15699,,1.57502019405365,,,
8,,15799,,1.2491739988327026,,,
8,,15899,,1.2471833229064941,,,
8,,15999,,1.4865895509719849,,,
8,,16099,,1.3572224378585815,,,
8,,16199,,1.3195286989212036,,,
8,,16299,,1.5107097625732422,,,
8,,16399,,1.3577778339385986,,,
8,,16499,,1.5248850584030151,,,
8,,16599,,1.1655324697494507,,,
8,,16699,,1.180031180381775,,,
8,,16799,,1.1743663549423218,,,
8,,16899,,1.249335527420044,,,
8,,16999,,1.1319608688354492,,,
8,,17099,,1.3585028648376465,,,
8,,17199,,1.1938908100128174,,,
8,,17299,,1.7527670860290527,,,
8,,17399,,1.6049773693084717,,,
8,,17499,,1.607040286064148,,,
8,,17585,,,,1.461228847503662,1.4612289667129517
8,,17585,1.4815336465835571,,1.4815338850021362,,
,0.001,17586,,,,,
9,,17599,,1.1969654560089111,,,
9,,17699,,1.495539903640747,,,
9,,17799,,1.227662444114685,,,
9,,17899,,1.60820472240448,,,
9,,17999,,3.702974319458008,,,
9,,18099,,1.4091349840164185,,,
9,,18199,,1.2449798583984375,,,
9,,18299,,1.082406997680664,,,
9,,18399,,1.5442701578140259,,,
9,,18499,,1.3841286897659302,,,
9,,18599,,1.7496836185455322,,,
9,,18699,,1.2952710390090942,,,
9,,18799,,1.6098147630691528,,,
9,,18899,,1.3169941902160645,,,
9,,18999,,1.3233122825622559,,,
9,,19099,,1.1296523809432983,,,
9,,19199,,1.3456833362579346,,,
9,,19299,,1.4952447414398193,,,
9,,19399,,0.8874588012695312,,,
9,,19499,,1.0608631372451782,,,
9,,19539,,,,1.3821877241134644,1.3821877241134644
9,,19539,1.4010393619537354,,1.4010392427444458,,
,0.001,19540,,,,,
10,,19599,,1.4517183303833008,,,
10,,19699,,1.5122723579406738,,,
10,,19799,,1.4758447408676147,,,
10,,19899,,1.0902857780456543,,,
10,,19999,,1.3382022380828857,,,
10,,20099,,1.3972878456115723,,,
10,,20199,,1.282377004623413,,,
10,,20299,,1.8656238317489624,,,
10,,20399,,1.3873616456985474,,,
10,,20499,,1.0741944313049316,,,
10,,20599,,1.0999621152877808,,,
10,,20699,,1.3933411836624146,,,
10,,20799,,1.2643730640411377,,,
10,,20899,,1.520709753036499,,,
